item_id,restaurant_id,name,description,price,category,subcategory,cuisine_tag,veg_flag,is_combo,combo_components,bestseller_flag,availability,margin_pct,prep_time_mins,popularity_score,popularity_by_meal
I01249,R0064,Kung Pao Chicken,Chicken with peanuts,198,main,dry_prep,Chinese,False,False,[],False,True,31.1,20,0.3,"{""breakfast"": 0.14, ""lunch"": 0.31, ""dinner"": 0.98, ""late_night"": 0.13}"
I01250,R0064,Chicken Fried Rice,Rice tossed with chicken,188,main,fried_rice,Chinese,False,False,[],True,True,47.0,6,0.5,"{""breakfast"": 0.13, ""lunch"": 0.34, ""dinner"": 0.88, ""late_night"": 0.12}"
I01251,R0064,Veg Manchurian Gravy,Veggie balls in Chinese gravy,153,main,manchurian,Chinese,True,False,[],False,True,20.3,15,0.38,"{""breakfast"": 0.21, ""lunch"": 0.47, ""dinner"": 0.9, ""late_night"": 0.26}"
I01252,R0064,Chicken Hakka Noodles,Noodles tossed with chicken,148,main,noodles,Chinese,False,False,[],False,True,23.6,8,0.74,"{""breakfast"": 0.2, ""lunch"": 0.75, ""dinner"": 0.59, ""late_night"": 0.25}"
I01253,R0064,Chicken Spring Rolls (4 Pcs),Crispy chicken rolls,101,side,spring_roll,Chinese,False,False,[],True,True,46.1,17,0.12,"{""breakfast"": 0.21, ""lunch"": 0.64, ""dinner"": 0.61, ""late_night"": 0.25}"
I01254,R0064,Veg Momos (6 Pcs),Steamed vegetable dumplings,118,side,momos,Chinese,True,False,[],False,True,33.8,5,0.28,"{""breakfast"": 0.37, ""lunch"": 0.9, ""dinner"": 0.44, ""late_night"": 0.54}"
I01255,R0064,Veg Spring Rolls (4 Pcs),Crispy veggie rolls,89,side,spring_roll,Chinese,True,False,[],True,True,24.5,21,0.6,"{""breakfast"": 0.31, ""lunch"": 0.38, ""dinner"": 0.58, ""late_night"": 0.12}"
I01256,R0064,Chicken Momos (6 Pcs),Steamed chicken dumplings,119,side,momos,Chinese,False,False,[],False,True,43.4,5,0.14,"{""breakfast"": 0.27, ""lunch"": 0.85, ""dinner"": 0.97, ""late_night"": 0.18}"
I01257,R0064,Manchow Soup,Thick soup with fried noodles,105,soup,soup,Chinese,True,False,[],False,True,42.3,29,0.21,"{""breakfast"": 0.37, ""lunch"": 0.42, ""dinner"": 0.7, ""late_night"": 0.39}"
I01258,R0064,Sweet Corn Soup,Creamy sweet corn soup,80,soup,soup,Chinese,True,False,[],False,True,55.2,10,0.46,"{""breakfast"": 0.32, ""lunch"": 0.98, ""dinner"": 0.75, ""late_night"": 0.49}"
I01259,R0064,Iced Lemon Tea,Chilled lemon tea,58,beverage,iced_tea,Chinese,True,False,[],False,True,34.5,22,0.81,"{""breakfast"": 0.16, ""lunch"": 0.99, ""dinner"": 0.54, ""late_night"": 0.29}"
I01260,R0064,Coca Cola 300ml,Chilled cola,39,beverage,soft_drink,Chinese,True,False,[],True,True,49.1,11,0.58,"{""breakfast"": 0.22, ""lunch"": 0.37, ""dinner"": 0.97, ""late_night"": 0.39}"
I01261,R0064,Honey Noodles with Ice Cream,Crispy noodles with honey and ice cream,108,dessert,western_dessert,Chinese,True,False,[],True,True,36.6,31,0.49,"{""breakfast"": 0.13, ""lunch"": 0.76, ""dinner"": 0.95, ""late_night"": 0.22}"
I01262,R0064,Chinese Combo for 1,"Fried rice, noodles, manchurian, soup",175,combo,meal_combo,Chinese,True,True,"[""fried_rice"", ""noodles"", ""manchurian"", ""soup""]",False,True,65.0,5,0.32,"{""breakfast"": 0.08, ""lunch"": 0.67, ""dinner"": 0.68, ""late_night"": 0.32}"
I01263,R0065,Pongal,Spiced rice and lentil porridge,139,main,rice_dish,South Indian,True,False,[],False,True,57.5,25,0.9,"{""breakfast"": 0.01, ""lunch"": 0.58, ""dinner"": 0.95, ""late_night"": 0.28}"
I01264,R0065,Idli (3 Pcs),Steamed rice cakes,101,main,idli,South Indian,True,False,[],False,True,33.8,28,0.76,"{""breakfast"": 0.11, ""lunch"": 0.31, ""dinner"": 0.64, ""late_night"": 0.53}"
I01265,R0065,Rava Dosa,Crispy semolina crepe,188,main,dosa,South Indian,True,False,[],False,True,13.2,36,0.58,"{""breakfast"": 0.03, ""lunch"": 0.95, ""dinner"": 0.62, ""late_night"": 0.28}"
I01266,R0065,Plain Dosa,Crispy rice and lentil crepe,145,main,dosa,South Indian,True,False,[],False,True,18.9,25,0.27,"{""breakfast"": 0.16, ""lunch"": 0.81, ""dinner"": 0.98, ""late_night"": 0.5}"
I01267,R0065,Medu Vada (2 Pcs),Crispy urad dal fritters,136,main,vada,South Indian,True,False,[],False,True,8.6,23,0.97,"{""breakfast"": 0.1, ""lunch"": 0.64, ""dinner"": 0.65, ""late_night"": 0.22}"
I01268,R0065,Uttapam,Thick pancake with onion and tomato,157,main,uttapam,South Indian,True,False,[],True,True,7.0,5,0.57,"{""breakfast"": 0.13, ""lunch"": 0.3, ""dinner"": 0.52, ""late_night"": 0.24}"
I01269,R0065,Masala Dosa,Dosa with spiced potato filling,166,main,dosa,South Indian,True,False,[],False,True,35.3,11,0.82,"{""breakfast"": 0.18, ""lunch"": 0.66, ""dinner"": 0.87, ""late_night"": 0.31}"
I01270,R0065,Chicken Chettinad,Spicy chicken Chettinad masala,418,main,curry,South Indian,False,False,[],False,True,5.7,7,0.4,"{""breakfast"": 0.09, ""lunch"": 0.55, ""dinner"": 0.46, ""late_night"": 0.39}"
I01271,R0065,Coconut Chutney,Fresh ground coconut chutney,62,side,accompaniment,South Indian,True,False,[],False,True,10.1,32,0.77,"{""breakfast"": 0.08, ""lunch"": 0.63, ""dinner"": 0.9, ""late_night"": 0.35}"
I01272,R0065,Sambar,Lentil and vegetable stew,73,side,accompaniment,South Indian,True,False,[],False,True,52.1,22,0.21,"{""breakfast"": 0.28, ""lunch"": 0.81, ""dinner"": 0.33, ""late_night"": 0.44}"
I01273,R0065,Bisi Bele Bath,Spiced rice with lentils,175,rice,rice,South Indian,True,False,[],False,True,15.3,17,0.76,"{""breakfast"": 0.31, ""lunch"": 0.72, ""dinner"": 0.32, ""late_night"": 0.57}"
I01274,R0065,Lemon Rice,Tangy lemon-flavoured rice,177,rice,rice,South Indian,True,False,[],False,True,40.3,9,0.9,"{""breakfast"": 0.17, ""lunch"": 0.35, ""dinner"": 0.96, ""late_night"": 0.56}"
I01275,R0065,Filter Coffee,Traditional South Indian coffee,74,beverage,coffee,South Indian,True,False,[],False,True,16.6,21,0.22,"{""breakfast"": 0.06, ""lunch"": 0.35, ""dinner"": 0.44, ""late_night"": 0.46}"
I01276,R0065,Rose Milk,Chilled rose-flavoured milk,102,beverage,milk_drink,South Indian,True,False,[],True,True,41.3,5,0.33,"{""breakfast"": 0.22, ""lunch"": 0.82, ""dinner"": 0.72, ""late_night"": 0.3}"
I01277,R0065,Mysore Pak,Rich gram flour fudge,101,dessert,indian_sweet,South Indian,True,False,[],False,True,55.2,13,0.92,"{""breakfast"": 0.37, ""lunch"": 0.67, ""dinner"": 0.66, ""late_night"": 0.23}"
I01278,R0065,South Indian Thali,"Rice, sambar, rasam, 2 curries, papad, payasam",306,combo,thali,South Indian,True,True,"[""rice"", ""accompaniment"", ""curry"", ""curry"", ""accompaniment"", ""indian_sweet""]",False,True,23.8,13,0.92,"{""breakfast"": 0.15, ""lunch"": 0.95, ""dinner"": 0.76, ""late_night"": 0.56}"
I01279,R0065,Mini Tiffin Combo,"2 Idli, 1 vada, 1 dosa, sambar, chutney",266,combo,meal_combo,South Indian,True,True,"[""idli"", ""vada"", ""dosa"", ""accompaniment"", ""accompaniment""]",False,True,19.2,30,0.96,"{""breakfast"": 0.38, ""lunch"": 0.81, ""dinner"": 0.92, ""late_night"": 0.56}"
I01280,R0066,Mushroom Risotto,Creamy rice with mushrooms,269,main,risotto,Italian,True,False,[],False,True,9.2,6,0.71,"{""breakfast"": 0.17, ""lunch"": 0.91, ""dinner"": 0.53, ""late_night"": 0.17}"
I01281,R0066,Spaghetti Bolognese,Spaghetti with meat sauce,283,main,pasta,Italian,False,False,[],False,True,17.9,26,0.94,"{""breakfast"": 0.24, ""lunch"": 0.41, ""dinner"": 0.65, ""late_night"": 0.53}"
I01282,R0066,Margherita Pizza Regular,Classic tomato and mozzarella,252,main,pizza,Italian,True,False,[],False,True,27.8,25,0.76,"{""breakfast"": 0.14, ""lunch"": 0.92, ""dinner"": 0.75, ""late_night"": 0.53}"
I01283,R0066,Alfredo Pasta,Creamy white sauce pasta,227,main,pasta,Italian,True,False,[],False,True,28.7,12,0.56,"{""breakfast"": 0.22, ""lunch"": 0.89, ""dinner"": 0.42, ""late_night"": 0.26}"
I01284,R0066,Penne Arrabiata,Penne in spicy tomato sauce,250,main,pasta,Italian,True,False,[],False,True,65.0,31,0.28,"{""breakfast"": 0.22, ""lunch"": 1.0, ""dinner"": 0.7, ""late_night"": 0.12}"
I01285,R0066,Pepperoni Pizza Regular,Pizza with spicy pepperoni,328,main,pizza,Italian,False,False,[],False,True,18.6,17,0.93,"{""breakfast"": 0.18, ""lunch"": 0.82, ""dinner"": 0.68, ""late_night"": 0.23}"
I01286,R0066,Caesar Salad,Romaine with Caesar dressing,176,side,salad,Italian,True,False,[],False,False,43.0,31,0.16,"{""breakfast"": 0.01, ""lunch"": 0.8, ""dinner"": 0.88, ""late_night"": 0.42}"
I01287,R0066,Bruschetta (4 Pcs),Toasted bread with tomato basil,145,side,appetizer,Italian,True,False,[],False,True,20.8,31,0.19,"{""breakfast"": 0.22, ""lunch"": 0.52, ""dinner"": 0.49, ""late_night"": 0.42}"
I01288,R0066,Garlic Bread (4 Pcs),Toasted garlic butter bread,98,side,bread,Italian,True,False,[],False,True,32.4,26,0.71,"{""breakfast"": 0.36, ""lunch"": 0.46, ""dinner"": 0.36, ""late_night"": 0.13}"
I01289,R0066,Cold Coffee,Blended cold coffee,117,beverage,coffee,Italian,True,False,[],False,True,51.2,11,0.72,"{""breakfast"": 0.03, ""lunch"": 0.63, ""dinner"": 0.76, ""late_night"": 0.48}"
I01290,R0066,Coca Cola 300ml,Chilled cola,49,beverage,soft_drink,Italian,True,False,[],False,True,44.9,37,0.26,"{""breakfast"": 0.01, ""lunch"": 0.62, ""dinner"": 0.91, ""late_night"": 0.18}"
I01291,R0066,Iced Tea Peach,Chilled peach iced tea,69,beverage,iced_tea,Italian,True,False,[],False,True,30.7,13,0.82,"{""breakfast"": 0.3, ""lunch"": 0.79, ""dinner"": 0.64, ""late_night"": 0.28}"
I01292,R0066,Panna Cotta,Italian cream dessert,154,dessert,western_dessert,Italian,True,False,[],False,True,38.4,15,0.35,"{""breakfast"": 0.07, ""lunch"": 0.93, ""dinner"": 0.42, ""late_night"": 0.54}"
I01293,R0066,Tiramisu,Coffee-flavoured Italian dessert,177,dessert,western_dessert,Italian,True,False,[],False,True,33.8,28,0.6,"{""breakfast"": 0.05, ""lunch"": 0.61, ""dinner"": 0.7, ""late_night"": 0.4}"
I01294,R0066,Pizza Party for 2,"2 Pizzas, garlic bread, 2 drinks, brownie",594,combo,meal_combo,Italian,True,True,"[""pizza"", ""pizza"", ""bread"", ""soft_drink"", ""soft_drink"", ""western_dessert""]",False,True,5.0,12,0.37,"{""breakfast"": 0.22, ""lunch"": 0.77, ""dinner"": 0.32, ""late_night"": 0.33}"
I01295,R0067,Lasagna,Layered pasta with meat and cheese,267,main,pasta,Italian,False,False,[],True,True,51.2,21,0.48,"{""breakfast"": 0.23, ""lunch"": 0.4, ""dinner"": 0.84, ""late_night"": 0.47}"
I01296,R0067,Alfredo Pasta,Creamy white sauce pasta,271,main,pasta,Italian,True,False,[],True,True,42.6,27,0.64,"{""breakfast"": 0.23, ""lunch"": 0.32, ""dinner"": 0.66, ""late_night"": 0.4}"
I01297,R0067,Margherita Pizza Regular,Classic tomato and mozzarella,214,main,pizza,Italian,True,False,[],False,True,47.5,9,0.41,"{""breakfast"": 0.11, ""lunch"": 0.99, ""dinner"": 0.94, ""late_night"": 0.11}"
I01298,R0067,Mushroom Risotto,Creamy rice with mushrooms,280,main,risotto,Italian,True,False,[],False,True,20.9,12,0.98,"{""breakfast"": 0.28, ""lunch"": 0.59, ""dinner"": 0.79, ""late_night"": 0.6}"
I01299,R0067,Bruschetta (4 Pcs),Toasted bread with tomato basil,139,side,appetizer,Italian,True,False,[],False,False,46.8,23,0.55,"{""breakfast"": 0.27, ""lunch"": 0.47, ""dinner"": 0.72, ""late_night"": 0.23}"
I01300,R0067,Cheesy Garlic Bread,Garlic bread with cheese,125,side,bread,Italian,True,False,[],False,True,54.1,5,0.37,"{""breakfast"": 0.06, ""lunch"": 0.33, ""dinner"": 0.44, ""late_night"": 0.39}"
I01301,R0067,Caesar Salad,Romaine with Caesar dressing,168,side,salad,Italian,True,False,[],False,False,22.5,28,0.39,"{""breakfast"": 0.12, ""lunch"": 0.67, ""dinner"": 0.36, ""late_night"": 0.16}"
I01302,R0067,Iced Tea Peach,Chilled peach iced tea,92,beverage,iced_tea,Italian,True,False,[],False,True,30.7,20,0.56,"{""breakfast"": 0.09, ""lunch"": 0.69, ""dinner"": 0.99, ""late_night"": 0.14}"
I01303,R0067,Virgin Mojito,Mint and lime refresher,100,beverage,mocktail,Italian,True,False,[],False,True,23.0,13,0.92,"{""breakfast"": 0.08, ""lunch"": 0.68, ""dinner"": 0.75, ""late_night"": 0.36}"
I01304,R0067,Panna Cotta,Italian cream dessert,138,dessert,western_dessert,Italian,True,False,[],False,True,5.0,17,0.22,"{""breakfast"": 0.04, ""lunch"": 0.94, ""dinner"": 0.67, ""late_night"": 0.53}"
I01305,R0067,Chocolate Brownie,Warm chocolate brownie,101,dessert,western_dessert,Italian,True,False,[],True,True,65.0,33,0.32,"{""breakfast"": 0.16, ""lunch"": 0.91, ""dinner"": 0.96, ""late_night"": 0.6}"
I01306,R0067,Italian Meal for 1,"Pizza, pasta, garlic bread, drink",345,combo,meal_combo,Italian,True,True,"[""pizza"", ""pasta"", ""bread"", ""soft_drink""]",False,True,5.0,30,0.45,"{""breakfast"": 0.4, ""lunch"": 0.98, ""dinner"": 0.97, ""late_night"": 0.59}"
I01307,R0068,Grilled Chicken Steak,Herb-marinated grilled chicken,377,main,steak,Continental,False,False,[],False,True,32.1,27,0.74,"{""breakfast"": 0.17, ""lunch"": 0.35, ""dinner"": 0.87, ""late_night"": 0.58}"
I01308,R0068,Veg Burger,Veggie patty burger with fries,147,main,burger,Continental,True,False,[],False,True,28.3,12,0.65,"{""breakfast"": 0.39, ""lunch"": 0.77, ""dinner"": 0.55, ""late_night"": 0.57}"
I01309,R0068,Fish and Chips,Battered fish with crispy fries,305,main,fish,Continental,False,False,[],False,True,35.0,11,0.94,"{""breakfast"": 0.13, ""lunch"": 0.41, ""dinner"": 0.35, ""late_night"": 0.47}"
I01310,R0068,Club Sandwich Chicken,Triple-decker chicken sandwich,214,main,sandwich,Continental,False,False,[],False,False,9.3,8,0.31,"{""breakfast"": 0.31, ""lunch"": 0.74, ""dinner"": 0.41, ""late_night"": 0.28}"
I01311,R0068,Club Sandwich Veg,Triple-decker veggie sandwich,149,main,sandwich,Continental,True,False,[],False,True,47.8,7,0.59,"{""breakfast"": 0.03, ""lunch"": 0.82, ""dinner"": 0.58, ""late_night"": 0.34}"
I01312,R0068,Coleslaw,Creamy cabbage salad,59,side,salad,Continental,True,False,[],False,True,17.3,32,0.32,"{""breakfast"": 0.28, ""lunch"": 0.35, ""dinner"": 0.97, ""late_night"": 0.27}"
I01313,R0068,Onion Rings (8 Pcs),Batter-fried onion rings,122,side,appetizer,Continental,True,False,[],False,False,50.8,8,0.24,"{""breakfast"": 0.22, ""lunch"": 0.54, ""dinner"": 0.6, ""late_night"": 0.27}"
I01314,R0068,Cold Coffee,Blended iced coffee,95,beverage,coffee,Continental,True,False,[],False,True,37.5,9,0.76,"{""breakfast"": 0.01, ""lunch"": 0.57, ""dinner"": 0.59, ""late_night"": 0.34}"
I01315,R0068,Coca Cola 300ml,Chilled cola,53,beverage,soft_drink,Continental,True,False,[],False,True,16.4,15,0.12,"{""breakfast"": 0.22, ""lunch"": 0.54, ""dinner"": 0.49, ""late_night"": 0.27}"
I01316,R0068,New York Cheesecake,Classic baked cheesecake,180,dessert,western_dessert,Continental,True,False,[],False,True,33.9,26,0.11,"{""breakfast"": 0.17, ""lunch"": 0.55, ""dinner"": 0.54, ""late_night"": 0.27}"
I01317,R0068,Ice Cream Sundae,Ice cream with toppings,110,dessert,western_dessert,Continental,True,False,[],True,False,34.2,19,0.25,"{""breakfast"": 0.39, ""lunch"": 0.74, ""dinner"": 0.62, ""late_night"": 0.14}"
I01318,R0068,Soup of the Day,Daily soup selection,94,appetizer,soup,Continental,True,False,[],False,True,12.8,21,0.58,"{""breakfast"": 0.19, ""lunch"": 0.77, ""dinner"": 0.7, ""late_night"": 0.59}"
I01319,R0068,Chicken Wings (6 Pcs),Crispy wings with dip,236,appetizer,wings,Continental,False,False,[],False,True,48.6,12,0.23,"{""breakfast"": 0.19, ""lunch"": 0.85, ""dinner"": 0.5, ""late_night"": 0.52}"
I01320,R0069,Club Sandwich Chicken,Triple-decker chicken sandwich,140,main,sandwich,Continental,False,False,[],False,True,46.2,18,0.74,"{""breakfast"": 0.37, ""lunch"": 0.8, ""dinner"": 0.71, ""late_night"": 0.55}"
I01321,R0069,Club Sandwich Veg,Triple-decker veggie sandwich,141,main,sandwich,Continental,True,False,[],False,True,56.7,8,0.23,"{""breakfast"": 0.22, ""lunch"": 0.5, ""dinner"": 0.46, ""late_night"": 0.3}"
I01322,R0069,Fish and Chips,Battered fish with crispy fries,245,main,fish,Continental,False,False,[],False,True,12.4,19,0.81,"{""breakfast"": 0.26, ""lunch"": 0.46, ""dinner"": 0.61, ""late_night"": 0.53}"
I01323,R0069,Chicken Burger,Grilled chicken burger,121,main,burger,Continental,False,False,[],True,True,5.0,23,0.6,"{""breakfast"": 0.01, ""lunch"": 0.37, ""dinner"": 0.54, ""late_night"": 0.12}"
I01324,R0069,Coleslaw,Creamy cabbage salad,39,side,salad,Continental,True,False,[],False,True,52.3,15,0.18,"{""breakfast"": 0.25, ""lunch"": 0.41, ""dinner"": 0.35, ""late_night"": 0.43}"
I01325,R0069,French Fries,Crispy golden potato fries,86,side,fries,Continental,True,False,[],True,True,26.4,19,0.88,"{""breakfast"": 0.16, ""lunch"": 0.56, ""dinner"": 0.68, ""late_night"": 0.58}"
I01326,R0069,Cold Coffee,Blended iced coffee,69,beverage,coffee,Continental,True,False,[],False,True,45.6,33,0.13,"{""breakfast"": 0.13, ""lunch"": 0.97, ""dinner"": 0.96, ""late_night"": 0.11}"
I01327,R0069,Coca Cola 300ml,Chilled cola,33,beverage,soft_drink,Continental,True,False,[],False,True,35.0,21,0.9,"{""breakfast"": 0.09, ""lunch"": 0.43, ""dinner"": 0.46, ""late_night"": 0.56}"
I01328,R0069,New York Cheesecake,Classic baked cheesecake,161,dessert,western_dessert,Continental,True,False,[],False,True,46.4,18,0.97,"{""breakfast"": 0.15, ""lunch"": 0.73, ""dinner"": 0.94, ""late_night"": 0.5}"
I01329,R0069,Ice Cream Sundae,Ice cream with toppings,102,dessert,western_dessert,Continental,True,False,[],False,True,38.3,15,0.89,"{""breakfast"": 0.14, ""lunch"": 0.57, ""dinner"": 0.77, ""late_night"": 0.34}"
I01330,R0069,Nachos with Salsa,Corn chips with salsa and cheese,111,appetizer,appetizer,Continental,True,False,[],False,True,41.8,5,0.74,"{""breakfast"": 0.14, ""lunch"": 0.83, ""dinner"": 0.73, ""late_night"": 0.33}"
I01331,R0070,Chicken Tikka Masala,Grilled chicken in spiced masala,292,main,curry,North Indian,False,False,[],False,True,17.4,35,0.17,"{""breakfast"": 0.24, ""lunch"": 0.92, ""dinner"": 0.56, ""late_night"": 0.42}"
I01332,R0070,Paneer Butter Masala,Cottage cheese in rich tomato gravy,229,main,curry,North Indian,True,False,[],True,True,56.5,22,0.42,"{""breakfast"": 0.26, ""lunch"": 0.32, ""dinner"": 0.78, ""late_night"": 0.36}"
I01333,R0070,Kadai Paneer,Paneer with capsicum and onion,224,main,curry,North Indian,True,False,[],False,False,26.2,27,0.74,"{""breakfast"": 0.02, ""lunch"": 0.93, ""dinner"": 0.85, ""late_night"": 0.21}"
I01334,R0070,Palak Paneer,Paneer in spinach gravy,220,main,curry,North Indian,True,False,[],False,True,31.7,31,0.24,"{""breakfast"": 0.22, ""lunch"": 0.94, ""dinner"": 0.99, ""late_night"": 0.24}"
I01335,R0070,Egg Curry,Boiled eggs in onion-tomato gravy,197,main,curry,North Indian,False,False,[],False,True,30.7,40,0.95,"{""breakfast"": 0.28, ""lunch"": 0.83, ""dinner"": 0.47, ""late_night"": 0.18}"
I01336,R0070,Kadai Chicken,Chicken with capsicum and spices,288,main,curry,North Indian,False,False,[],False,True,56.8,16,0.77,"{""breakfast"": 0.32, ""lunch"": 0.44, ""dinner"": 0.51, ""late_night"": 0.35}"
I01337,R0070,Mixed Veg Curry,Seasonal vegetables in spiced gravy,172,main,curry,North Indian,True,False,[],False,True,37.3,25,0.96,"{""breakfast"": 0.3, ""lunch"": 0.81, ""dinner"": 0.35, ""late_night"": 0.55}"
I01338,R0070,Mutton Rogan Josh,Slow-cooked mutton Kashmiri style,382,main,curry,North Indian,False,False,[],False,True,39.7,20,0.14,"{""breakfast"": 0.2, ""lunch"": 0.48, ""dinner"": 0.94, ""late_night"": 0.3}"
I01339,R0070,Chole Masala,Spiced chickpea curry,193,main,curry,North Indian,True,False,[],True,True,5.0,22,0.65,"{""breakfast"": 0.03, ""lunch"": 0.57, ""dinner"": 0.3, ""late_night"": 0.41}"
I01340,R0070,Missi Roti,Gram flour spiced flatbread,42,bread,roti,North Indian,True,False,[],False,True,43.9,6,0.82,"{""breakfast"": 0.04, ""lunch"": 0.36, ""dinner"": 0.33, ""late_night"": 0.37}"
I01341,R0070,Butter Naan,Soft leavened bread with butter,61,bread,naan,North Indian,True,False,[],False,True,40.1,12,0.75,"{""breakfast"": 0.26, ""lunch"": 0.7, ""dinner"": 1.0, ""late_night"": 0.59}"
I01342,R0070,Stuffed Kulcha,Naan stuffed with paneer or onion,85,bread,naan,North Indian,True,False,[],False,True,6.7,5,0.35,"{""breakfast"": 0.37, ""lunch"": 0.64, ""dinner"": 0.89, ""late_night"": 0.34}"
I01343,R0070,Aloo Paratha,Stuffed potato flatbread,80,bread,paratha,North Indian,True,False,[],False,True,52.2,8,0.89,"{""breakfast"": 0.05, ""lunch"": 0.64, ""dinner"": 0.44, ""late_night"": 0.53}"
I01344,R0070,Laccha Paratha,Layered flaky flatbread,57,bread,paratha,North Indian,True,False,[],False,True,19.0,23,0.25,"{""breakfast"": 0.27, ""lunch"": 0.44, ""dinner"": 0.59, ""late_night"": 0.37}"
I01345,R0070,Steamed Rice,Plain steamed basmati rice,129,rice,rice,North Indian,True,False,[],True,True,14.8,26,0.79,"{""breakfast"": 0.33, ""lunch"": 0.44, ""dinner"": 0.44, ""late_night"": 0.12}"
I01346,R0070,Jeera Rice,Cumin-tempered basmati rice,177,rice,rice,North Indian,True,False,[],False,True,27.2,29,0.64,"{""breakfast"": 0.29, ""lunch"": 0.61, ""dinner"": 0.91, ""late_night"": 0.36}"
I01347,R0070,Green Salad,"Cucumber, tomato, onion salad",57,side,salad,North Indian,True,False,[],False,True,45.9,19,0.69,"{""breakfast"": 0.21, ""lunch"": 0.56, ""dinner"": 0.99, ""late_night"": 0.25}"
I01348,R0070,Roasted Papad,Crispy roasted lentil wafer,28,side,accompaniment,North Indian,True,False,[],False,True,41.0,9,0.52,"{""breakfast"": 0.24, ""lunch"": 0.41, ""dinner"": 0.5, ""late_night"": 0.41}"
I01349,R0070,Mixed Pickle,Spiced mango and lime pickle,32,side,accompaniment,North Indian,True,False,[],False,True,24.5,26,0.63,"{""breakfast"": 0.24, ""lunch"": 0.39, ""dinner"": 0.68, ""late_night"": 0.11}"
I01350,R0070,Sweet Lassi,Chilled sweetened yogurt drink,86,beverage,lassi,North Indian,True,False,[],False,True,45.6,19,0.2,"{""breakfast"": 0.18, ""lunch"": 0.96, ""dinner"": 0.46, ""late_night"": 0.12}"
